Word,Length,Use_rate
unbutton,8,163181
uncase,6,418035
unchain,7,155228
unchurch,8,418036
unclasp,7,418037
unclip,6,296785
uncloak,7,418038
unclog,6,169163
unclothe,8,418039
unclutter,9,229443
uncoil,6,418040
uncompress,10,75028
uncork,6,212286
uncouple,8,262286
uncover,7,19970
uncrate,7,418041
uncross,7,418042
uncurl,6,418043
undeceive,9,418044
underachieve,12,258751
underact,8,418045
underbid,8,418046
undercharge,11,418047
undercoat,9,104286
undercut,8,43121
underdevelop,12,418048
underdress,10,418049
underestimate,13,28222
underexpose,11,418050
undergird,9,214683
undergo,7,14957
undergrow,9,418051
underlay,8,45026
underlie,8,41443
underline,9,19433
undermine,9,17827
undernourish,12,418052
underpay,8,313450
underperform,12,95809
underpin,8,39842
underplay,9,286494
underprice,10,418053
underproduce,12,418054
underquote,10,418055
underrate,9,256570
underrun,8,115931
underscore,10,25091
undersell,9,318826
undershoot,10,216567
undersign,9,418056
underspend,10,173885
understand,10,1312
understate,10,96978
understock,10,418057
understudy,10,113036
undertake,9,9347
undervalue,10,141067
underwrite,10,59675
undo,4,8719
undock,6,293007
undrape,7,418058
undress,7,37131
undulate,8,204476
unearth,7,43012
unfasten,8,258555
unfit,5,29642
unfold,6,25927
unfreeze,8,168989
unfrock,7,418059
unfurl,6,144857
unhallow,8,418060
unhand,6,418061
unharness,9,418062
unhinge,7,418063
unhitch,7,418064
unhook,6,142164
unhorse,7,418065
unicycle,8,73737
uniform,7,4721
uniformise,10,418066
uniformize,10,418067
unify,5,34463
unionise,8,418068
unionize,8,128727
unite,5,14138
unitise,7,418069
unitize,7,418070
universalise,12,418071
universalize,12,418072
unknot,6,418073
unlace,6,418074
unlade,6,418075
unlash,6,418076
unlax,5,418077
unlearn,7,116972
unleash,7,29071
unlive,6,418078
unload,6,28374
unlock,6,8884
unloose,7,418079
unloosen,8,418080
unmake,6,282564
unman,5,418081
unmask,6,33609
unmuzzle,8,418082
unnerve,7,251928
unpack,6,31340
unpick,6,418083
unpin,5,418084
unplug,6,40940
unravel,7,37457
unreel,6,418085
unroll,6,92682
unsaddle,8,418086
unsanctify,10,418087
unsay,5,418088
unscramble,10,114007
unscrew,7,82462
unseal,6,249881
unseat,6,88100
unsettle,8,161066
unsex,5,418089
unsheathe,9,418090
unsnarl,7,418091
unsolder,8,418092
unspell,7,418093
unstaple,8,418094
unstrain,8,418095
unstrap,7,418096
unstring,8,418097
unstuff,7,418098
unsubstantialise,16,418099
unsubstantialize,16,418100
untangle,8,99443
unteach,7,418101
unthaw,6,418102
untie,5,80044
untune,6,418103
untwine,7,418104
untwist,7,418105
unveil,6,31581
unweave,7,418106
unwind,6,25712
unwire,6,251570
unwrap,6,9954
unyoke,6,418107
unzip,5,26099
upbraid,7,244580
upchuck,7,234056
update,6,796
upend,5,196230
upgrade,7,2088
upheave,7,418108
uphold,6,22440
upholster,9,224910
uplift,6,30734
upload,6,3842
upraise,7,418109
uprise,6,207890
uproot,6,91610
upset,5,9423
upstage,7,115040
urbanise,8,418110
urbanize,8,418111
urge,4,9811
urge_on,6,418112
urinate,7,58994
urticate,8,418113
use,3,61
use_up,5,418114
usher,5,10141
usher_in,7,418115
usher_out,8,418116
usurp,5,73258
utilise,7,29003
utilize,7,8878
utter,5,17054
vacate,6,36540
vacation,8,1504
vaccinate,9,67825
vacillate,9,241885
vacuum,6,4727
vacuum-clean,12,418117
vagabond,8,39493
valet,5,17267
validate,8,12122
valuate,7,193150
value,5,410
vamoose,7,251241
vamp,4,34665
vamp_up,6,418118
vandalise,9,418119
vandalize,9,154113
vanish,6,27954
vanquish,8,57646
vaporise,8,418120
vaporize,8,119891
variegate,9,418121
varnish,7,31047
vary,4,3558
vascularise,11,418122
vascularize,11,418123
vasectomise,11,418124
vasectomize,11,418125
vaticinate,10,418126
vault,5,9567
vaunt,5,281038
veer,4,40610
vege_out,7,418127
vegetate,8,243638
veil,4,17738
vein,4,13624
velcro,6,19541
vellicate,9,418128
vend,4,69485
veneer,6,22416
venerate,8,143836
venesect,8,418129
vent,4,11371
ventilate,9,86789
venture,7,4513
verbalise,9,418130
verbalize,9,124784
verbify,7,418131
verdigris,9,80385
verge,5,21412
verify,6,4675
vermiculate,11,418132
vermilion,9,32387
verse,5,7659
versify,7,418133
vesicate,8,418134
vesiculate,10,418135
vest,4,12115
vesture,7,191824
vet,3,10096
veto,4,19868
vex,3,54523
vibrate,7,44745
victimise,9,418136
victimize,9,164852
victual,7,298528
videotape,9,19088
vie,3,15477
view,4,79
view_as,6,418137
vilify,6,141077
vilipend,8,418138
vindicate,9,80199
vinify,6,418139
violate,7,12746
virilise,8,418140
virilize,8,418141
visa,4,3326
visit,5,399
visualise,9,70636
visualize,9,21461
vitalise,8,279923
vitalize,8,199636
vitaminise,10,418142
vitaminize,10,418143
vitiate,7,121624
vitrify,7,418144
vitriol,7,62104
vituperate,10,418145
vivify,6,418146
vivisect,8,132298
vocalise,8,158127
vocalize,8,162352
vociferate,10,418147
voice,5,1252
void,4,2448
volatilise,10,418148
volatilize,10,272654
volley,6,37393
volunteer,9,3396
vomit,5,30664
vomit_up,7,418149
voodoo,6,15514
vote,4,1402
vote_down,8,418150
vote_in,6,418151
vote_out,7,418152
vouch,5,45651
vouchsafe,9,162078
vow,3,24560
vowelise,8,418153
vowelize,8,418154
voyage,6,11385
vroom,5,65450
vulcanise,9,418155
vulcanize,9,418156
vulgarise,9,418157
vulgarize,9,418158
wad,3,36659
waddle,6,72968
wade,4,10339
waffle,6,23670
waft,4,131917
wag,3,34194
wage,4,5323
wager,5,21903
waggle,6,170757
wail,4,50647
wait,4,2071
wait_on,6,418159
waitress,8,24712
waive,5,18763
wake,4,4774
wake_up,6,418160
waken,5,133439
walk,4,2065
walk_about,9,418161
walk_around,10,418162
walk_away,8,418163
walk_in,6,418164
walk_off,7,418165
walk_on_air,9,418166
walk_out,7,418167
walk_out_of,9,418168
walk_over,8,418169
walk_through,11,418170
wall,4,1374
wall_in,6,418171
wall_up,6,418172
wallop,6,67576
wallow,6,71111
wallpaper,9,3653
waltz,5,19163
waltz_around,11,418173
wamble,6,418174
wan,3,9703
wander,6,17542
wane,4,52227
wangle,6,308012
wank,4,31152
want,4,254
wanton,6,39191
wanton_away,10,418175
war,3,615
warble,6,124022
ward,4,4608
ward_off,7,418176
ware,4,9696
warehouse,9,4682
warm,4,3359
warm_the_bench,12,418177
warm_to,6,418178
warm_up,6,418179
warn,4,11327
warp,4,15716
warrant,7,6601
wash,4,5204
wash_away,8,418180
wash_down,8,418181
wash_off,7,418182
wash_one's_hands,14,418183
wash_out,7,418184
wash_up,6,418185
wassail,7,133273
waste,5,1980
waste_one's_time,14,418186
watch,5,871
watch_out,8,418187
watch_over,9,418188
water,5,334
water-wash,10,418189
water_down,9,418190
water_ski,8,418191
watercolor,10,18039
watercolour,11,30413
waterproof,10,9326
wattle,6,55615
waul,4,418192
wave,4,3233
wave_off,7,418193
waver,5,64040
wawl,4,418194
wax,3,8474
waylay,6,309433
weaken,6,25411
wean,4,58231
weaponize,9,418195
wear,4,2664
wear_away,8,418196
wear_down,8,418197
wear_off,7,418198
wear_on,6,418199
wear_out,7,418200
wear_round,9,418201
wear_ship,8,418202
wear_the_trousers,15,418203
wear_thin,8,418204
wear_upon,8,418205
weary,5,19799
weather,7,771
weatherproof,12,37325
weatherstrip,12,74860
weave,5,17716
web,3,73
wed,3,1207
wedel,5,120153
wedge,5,13411
wee,3,13227
wee-wee,7,418206
weed,4,8871
weed_out,7,418207
weekend,7,2281
weep,4,25728
weigh,5,12382
weigh_anchor,11,418208
weigh_down,9,418209
weigh_on,7,418210
weigh_the_anchor,14,418211
weight,6,887
weight-lift,11,418212
weight_down,10,418213
weightlift,10,418214
welch,5,13743
welcome,7,685
weld,4,18184
well,4,157
well_out,7,418215
well_over,8,418216
well_up,6,418217
welsh,5,7748
welt,4,26241
welter,6,81427
wench,5,52070
wend,4,89748
westernise,10,418218
westernize,10,418219
wet,3,3208
wet-nurse,9,418220
whack,5,31695
whale,5,9002
wham,4,31980
whang,5,146144
whap,4,203937
wharf,5,16462
wheedle,7,268867
wheel,5,3043
wheel_around,11,418221
wheelbarrow,11,62253
wheeze,6,96822
whelk,5,183438
whelm,5,418222
whelp,5,121721
whet,4,56775
whicker,7,228322
whiff,5,59480
while_away,9,418223
whimper,7,67950
whine,5,29269
whinny,6,249204
whip,4,12767
whip_through,11,418224
whip_up,6,418225
whipsaw,7,418226
whir,4,99426
whirl,5,34730
whirl_around,11,418227
whirligig,9,141888
whirlpool,9,11254
whirr,5,221903
whish,5,139832
whisk,5,35823
whisk_away,9,418228
whisk_by,7,418229
whisk_off,8,418230
whisker,7,59407
whisper,7,16785
whistle,7,15014
whistlestop,11,299083
white,5,348
white-out,9,418231
white_out,8,418232
whiten,6,97866
whiteout,8,108895
whitewash,9,62616
whittle,7,41111
whittle_away,11,418233
whittle_down,11,418234
whiz,4,36509
whizz,5,92369
whizz_along,10,418235
wholesale,9,2329
whomp,5,194522
whomp_up,7,418236
whoop,5,50133
whoop_it_up,9,418237
whoosh,6,85408
whop,4,248371
whore,5,9802
widen,5,23908
widow,5,11943
wield,5,43679
wiggle,6,33963
wigwag,6,418238
will,4,32
wilt,4,22905
win,3,1240
win_back,7,418239
win_over,7,418240
wince,5,31924
winch,5,26065
wind,4,1899
wind_off,7,418241
wind_up,6,418242
window-dress,12,418243
window-shop,11,418244
windsurf,8,68249
wine,4,1399
wine_and_dine,11,418245
wing,4,4096
wink,4,16626
wink_at,6,418246
winkle,6,58210
winkle_out,9,418247
winnow,6,134645
winnow_out,9,418248
winter,6,1604
winterise,9,418249
winterize,9,142964
wipe,4,14260
wipe_away,8,418250
wipe_off,7,418251
wipe_out,7,418252
wipe_up,6,418253
wire,4,2558
wiretap,7,42659
wise_up,6,418254
wisecrack,9,233821
wish,4,1089
wish_well,8,418255
witch,5,8284
withdraw,8,10524
wither,6,49828
withhold,8,23641
withstand,9,19121
witness,7,5193
wive,4,117789
wobble,6,43135
wolf,4,5073
wolf-whistle,12,418256
wolf_down,8,418257
womanise,8,418258
womanize,8,418259
wonder,6,3339
woo,3,14637
woolgather,10,418260
woosh,5,161557
word,4,810
work,4,125
work_at,6,418261
work_in,6,418262
work_off,7,418263
work_on,6,418264
work_out,7,418265
work_over,8,418266
work_through,11,418267
work_up,6,418268
worm,4,9158
worry,5,5005
worsen,6,35337
worship,7,4940
worst,5,4165
wound,5,9117
wow,3,3718
wrack,5,123387
wrangle,7,92592
wrap,4,5452
wrap_up,6,418269
wrawl,5,418270
wreak,5,51515
wreathe,7,418271
wreck,5,15547
wrench,6,17309
wrest,5,70059
wrestle,7,31885
wrick,5,418272
wriggle,7,103521
wring,5,69333
wring_from,9,418273
wring_out,8,418274
wrinkle,7,20390
write,5,614
write_about,10,418275
write_copy,9,418276
write_down,9,418277
write_in,7,418278
write_in_code,11,418279
write_of,7,418280
write_off,8,418281
write_on,7,418282
write_out,8,418283
write_up,7,418284
writhe,6,119181
wrong,5,1673
x-ray,5,418285
xerox,5,8891
yacht,5,8992
yack,4,154513
yack_away,8,418286
yak,3,25487
yammer,6,418287
yank,4,33970
yap,3,33394
yap_away,7,418288
yarn,4,9931
yarn-dye,8,418289
yaup,4,418290
yaw,3,46870
yawl,4,134056
yawn,4,32664
yawp,4,236375
yearn,5,53029
yell,4,19649
yellow,6,983
yelp,4,42304
yen,3,9150
yield,5,4557
yield_up,7,418291
yip,3,39851
yodel,5,117815
yoke,4,25326
yowl,4,313733
zap,3,25243
zero,4,2579
zero_in,6,418292
zest,4,33729
zigzag,6,45625
zinc,4,9279
zip,3,1137
zip_by,5,418293
zip_up,5,418294
zipper,6,15543
zone,4,1757
zonk_out,7,418295
zoom,4,2539
zoom_along,9,418296
zoom_in,6,418297
assiduously,11,102161
assuredly,9,46008
astern,6,106913
astonishingly,13,55547
astraddle,9,418298
astray,6,35746
astride,7,73582
astronomically,14,129304
astutely,8,148728
asunder,7,63241
asymmetrically,14,131942
asymptotically,14,47586
at_a_loss,7,418299
at_a_low_price,11,418300
at_a_lower_place,13,418301
at_a_time,7,418302
at_all,5,418303
at_all_costs,10,418304
at_an_equal_rate,13,418305
at_any_cost,9,418306
at_any_expense,12,418307
at_any_rate,9,418308
at_arm's_length,13,418309
at_best,6,418310
at_bottom,8,418311
at_close_range,12,418312
at_first_blush,12,418313
at_first_glance,13,418314
at_first_hand,11,418315
at_first_sight,12,418316
at_heart,7,418317
at_home,6,418318
at_large,7,418319
at_last,6,418320
at_least,7,418321
at_leisure,9,418322
at_length,8,418323
at_long_last,10,418324
at_most,6,418325
at_once,6,418326
at_one_time,9,418327
at_present,9,418328
at_random,8,418329
at_stake,7,418330
at_the_best,9,418331
at_the_least,10,418332
at_the_most,9,418333
at_the_same_time,13,418334
at_the_worst,10,418335
at_times,7,418336
at_will,6,418337
at_worst,7,418338
athwart,7,177396
atonally,8,418339
atop,4,20338
atrociously,11,245726
attentively,11,61140
attractively,12,52878
attributively,13,418340
atypically,10,227638
audaciously,11,230838
audibly,7,87775
aurally,7,156690
auspiciously,12,320999
austerely,9,418341
authentically,13,67556
authoritatively,15,98313
autocratically,14,418342
automatically,13,2285
avariciously,12,418343
avidly,6,96863
avowedly,8,167025
away,4,699
awful,5,9775
awfully,7,32531
awhile,6,14430
awkwardly,9,41194
awry,4,47794
axially,7,80105
axiomatically,13,298580
b.c.,4,418344
b.c.e.,6,418345
baby-like,9,418346
baby-wise,9,418347
back,4,103
back_and_forth,12,418348
backstage,9,17524
backward,8,12026
backward_and_forward,18,418349
backwards,9,12694
bacterially,11,251392
bad,3,841
badly,5,9700
baldly,6,192703
balefully,9,418350
balmily,7,418351
banefully,9,418352
bang,4,4051
bannerlike,10,418353
banteringly,11,418354
barbarously,11,418355
bareback,8,21734
barebacked,10,418356
barefacedly,11,418357
barefoot,8,15699
barefooted,10,152651
barely,6,8208
basely,6,250481
bashfully,9,315778
basically,9,5271
bawdily,7,418358
bce,3,22763
beastly,7,70510
beautifully,11,9864
becomingly,10,418359
befittingly,11,418360
before,6,230
before_christ,12,418361
before_long,10,418362
beforehand,10,21275
behind,6,1531
behindhand,10,418363
belatedly,9,74277
believably,10,175093
believingly,11,418364
belike,6,327349
belligerently,13,301746
below,5,533
below_the_belt,12,418365
beneath,7,7737
beneficially,12,48127
benevolently,12,228583
benignantly,11,418366
benignly,8,200843
beseechingly,12,418367
besides,7,5322
best,4,151
best_of_all,9,418368
bestially,9,418369
betimes,7,200126
better,6,495
between,7,260
between_decks,12,418370
betwixt,7,65246
bewilderedly,12,418371
bewilderingly,13,324055
bewitchingly,12,418372
beyond,6,1740
beyond_a_doubt,12,418373
beyond_a_shadow_of_a_doubt,21,418374
beyond_control,13,418375
beyond_doubt,11,418376
beyond_measure,13,418377
biannually,10,152706
biennially,10,109676
big,3,330
bilaterally,11,73197
bilingually,11,296773
bimonthly,9,42953
binaurally,10,418378
biochemically,13,133349
biologically,12,28257
biradially,10,418379
bit_by_bit,8,418380
bitingly,8,253401
bitter,6,10079
bitterly,8,34958
biweekly,8,37765
biyearly,8,418381
blamelessly,11,418382
blandly,7,141630
blankly,7,83959
blasphemously,13,418383
blatantly,9,39384
bleakly,7,259643
blessedly,9,188456
blindly,7,31477
blissfully,10,68255
blithely,8,89387
bloodily,8,418384
bloodlessly,11,418385
bloody,6,9405
bluffly,7,418386
bluntly,7,51264
boastfully,10,103097
bodily,6,16383
body_and_soul,11,418387
boiling,7,14521
boisterously,12,279007
boldly,6,27596
bolt,4,9798
bombastically,13,418388
bonnily,7,418389
boorishly,9,418390
boringly,8,245441
boundlessly,11,418391
bounteously,11,418392
bountifully,11,245418
boyishly,8,418393
boylike,7,418394
brashly,7,418395
bravely,7,39050
brazenly,8,111925
breadthways,11,418396
breadthwise,11,418397
breast-deep,11,418398
breast-high,11,418399
breathlessly,12,90649
breezily,8,260240
briefly,7,8196
bright,6,3757
brightly,8,22980
brilliantly,11,26519
briskly,7,62692
broad-mindedly,14,418400
broadly,7,13980
broadly_speaking,15,418401
broadside,9,57239
broadwise,9,418402
brotherly,9,57829
brusquely,9,203030
brutally,8,30677
brutishly,9,418403
bumptiously,11,418404
buoyantly,9,418405
bureaucratically,16,279772
busily,6,52378
but,3,43
buxomly,7,418406
by_a_long_shot,11,418407
by_all_means,10,418408
by_all_odds,9,418409
by_and_by,7,418410
by_and_large,10,418411
by_artificial_means,17,418412
by_chance,8,418413
by_choice,8,418414
by_design,8,418415
by_experimentation,17,418416
by_far,5,418417
by_fits_and_starts,15,418418
by_hand,6,418419
by_heart,7,418420
by_hook_or_by_crook,15,418421
by_inches,8,418422
by_luck,6,418423
by_machine,9,418424
by_memory,8,418425
by_nature,8,418426
by_no_means,9,418427
by_right_of_office,15,418428
by_rights,8,418429
by_small_degrees,14,418430
by_the_bye,8,418431
by_the_day,8,418432
by_the_piece,10,418433
by_the_way,8,418434
by_trial_and_error,15,418435
by_word_of_mouth,13,418436
c.e.,4,418437
c.o.d.,6,418438
cagily,6,418439
cajolingly,10,418440
calculatingly,13,418441
callously,9,158312
calmly,6,28683
calumniously,12,418442
candidly,8,66093
cannily,7,300196
canonically,11,129241
cantankerously,14,418443
cap-a-pie,9,418444
capably,7,139335
capriciously,12,166268
captiously,10,418445
captivatingly,13,418446
carefully,9,4215
carelessly,10,47947
carnally,8,262993
cash_on_delivery,14,418447
casually,8,29708
catalytically,13,127212
catastrophically,16,147657
categorically,13,45884
caudal,6,56646
caudally,8,292578
causally,8,76445
caustically,11,331485
cautiously,10,28086
cavalierly,10,228265
ceaselessly,11,109349
centennially,12,418448
centrally,9,16056
cerebrally,10,418449
ceremonially,12,189995
ceremoniously,13,180672
certainly,9,2894
ceteris_paribus,14,418450
cf.,3,418451
chaotically,11,210119
characteristically,18,54394
charily,7,418452
charitably,10,152839
charmingly,10,82593
chastely,8,303006
chattily,8,418453
cheaply,7,34395
cheek_by_jowl,11,418454
cheekily,8,226072
cheerfully,10,34666
cheerily,8,145018
cheerlessly,11,418455
chemically,10,19032
chiefly,7,22734
childishly,10,189898
chintzily,9,418456
chirpily,8,418457
chivalrously,12,418458
chock,5,39116
chock-a-block,13,418459
chop-chop,9,418460
chorally,8,418461
chromatically,13,325490
chromatographically,19,418462
chronically,11,33737
chronologically,15,29497
churlishly,10,418463
circularly,10,105460
circumspectly,13,292370
circumstantially,16,324324
civilly,7,99579
clammily,8,418464
clamorously,11,418465
clannishly,10,418466
classically,11,39967
clean,5,1809
cleanly,7,36999
clear,5,907
clearly,7,2463
cleverly,8,34972
climatically,12,219864
clinically,10,18658
cliquishly,10,418467
clockwise,9,24243
close,5,735
close_to,7,418468
close_to_the_wind,14,418469
close_up,7,418470
closely,7,4584
closer,6,4502
closest,7,8006
cloyingly,9,418471
clumsily,8,75027
coarsely,8,58779
coastward,9,418472
coastwise,9,159640
coaxingly,9,418473
cod,3,5985
cognitively,11,74479
coherently,10,72179
coincidentally,14,43235
coincidently,12,174956
cold-bloodedly,14,418474
coldly,6,66623
collect,7,4363
collectedly,11,418475
collectively,12,13257
colloidally,11,418476
colloquially,12,119742
combatively,11,418477
come_hell_or_high_water,19,418478
comfortably,11,16082
comfortingly,12,266753
comically,9,87712
commendable,11,43806
commensally,11,418479
commercially,12,13580
common_era,9,418480
commonly,8,5523
communally,10,139267
compactly,9,84766
comparably,10,81005
comparatively,13,23585
compassionately,15,126176
compatibly,10,222852
competently,11,58655
competitively,13,27945
complacently,12,179462
complainingly,13,418481
completely,10,2339
complexly,9,203747
composedly,10,288370
comprehensively,15,35822
compulsively,12,106787
compulsorily,12,118050
computationally,15,41435
con,3,2529
con_brio,7,418482
concavely,9,418483
conceitedly,11,418484
conceivably,11,46297
conceptually,12,35155
concernedly,11,418485
concisely,9,53204
conclusively,12,42361
concretely,10,70758
concurrently,12,20421
condescendingly,15,209078
conditionally,13,37168
confessedly,11,268803
confidentially,14,52253
confidently,11,28425
confidingly,11,418486
conformably,11,266863
confoundedly,12,418487
confusedly,10,197502
confusingly,11,64519
congenially,11,418488
conically,9,418489
conjecturally,13,418490
conjointly,10,218279
conjugally,10,418491
connubial,9,418492
conscientiously,15,76074
consciously,11,24373
consecutive,11,8332
consecutively,13,43905
consequentially,15,182172
consequently,12,8111
conservatively,14,53620
considerably,12,10216
considerately,13,245238
consistently,12,7780
