Word,Length,Use_rate
euphemize,9,414863
europeanise,11,414864
europeanize,11,414865
evacuate,8,32560
evade,5,35306
evaluate,8,4360
evanesce,8,414866
evangelise,10,266692
evangelize,10,92049
evaporate,9,48650
even,4,270
even_off,7,414867
even_out,7,414868
even_up,6,414869
eventuate,9,179425
evert,5,59066
evict,5,64991
evidence,8,1306
evince,6,90569
eviscerate,10,159015
evoke,5,29834
evolve,6,13885
exacerbate,10,44647
exact,5,3402
exaggerate,10,52027
exalt,5,68369
examine,7,5064
exasperate,10,227873
excavate,8,76481
exceed,6,5041
excel,5,4770
excel_at,7,414870
except,6,1585
excerpt,7,5682
exchange,8,1050
excise,6,17290
excite,6,12803
exclaim,7,66408
exclude,7,6377
excogitate,10,414871
excommunicate,13,192471
excoriate,9,296996
excrete,7,110634
excruciate,10,414872
exculpate,9,265102
excuse,6,8557
execrate,8,414873
execute,7,6859
exemplify,9,51238
exempt,6,7347
exenterate,10,414874
exercise,8,2042
exert,5,24756
exfiltrate,10,414875
exfoliate,9,94564
exhale,6,50018
exhaust,7,7393
exhibit,7,4403
exhilarate,10,414876
exhort,6,87318
exhume,6,220314
exile,5,14379
exist,5,3042
exit,4,3227
exonerate,9,113449
exorcise,8,129988
exorcize,8,414877
expand,6,3129
expatiate,9,414878
expatriate,10,30867
expect,6,2323
expectorate,11,414879
expedite,8,25332
expel,5,41031
expend,6,32801
expense,7,4510
experience,10,566
experiment,10,4622
expiate,7,217510
expire,6,12853
explain,7,3082
explicate,9,125863
explode,7,18201
explode_a_bombshell,17,414880
exploit,7,10264
explore,7,2508
export,6,3101
expose,6,12366
exposit,7,414881
expostulate,11,414882
expound,7,75307
express,7,1365
express-mail,12,414883
express_emotion,14,414884
express_feelings,15,414885
express_joy,10,414886
express_mirth,12,414887
expropriate,11,140736
expunge,7,88074
expurgate,9,414888
exsert,6,414889
exsiccate,9,414890
extemporise,11,414891
extemporize,11,414892
extend,6,4532
extend_oneself,13,414893
extend_to,8,414894
extenuate,9,307708
exteriorise,11,414895
exteriorize,11,414896
exterminate,11,68362
externalise,11,414897
externalize,11,175275
extinguish,10,45925
extirpate,9,228927
extol,5,79099
extort,6,91682
extract,7,5757
extradite,9,86050
extrapolate,11,57389
extravasate,11,414898
extricate,9,88509
extrude,7,109019
exuberate,9,414899
exudate,7,107735
exude,5,81520
exult,5,78589
exuviate,8,414900
eye,3,1566
eyeball,7,36841
eyewitness,10,24285
fabricate,9,45699
face,4,973
face-harden,11,414901
face-lift,9,414902
face_off,7,414903
face_the_music,12,414904
face_up,6,414905
facilitate,10,5622
facsimile,9,13942
factor,6,2090
factor_analyse,13,414906
factor_analyze,13,414907
factor_in,8,414908
factor_out,9,414909
factorise,9,414910
factorize,9,237705
fade,4,12336
fade_away,8,414911
fade_out,7,414912
fag,3,31267
fag_out,6,414913
faggot,6,52092
faggot_up,8,414914
fagot,5,213041
fail,4,2636
faint,5,15135
fair,4,1667
fake,4,6134
falcon,6,10847
fall,4,1232
fall_all_over,11,414915
fall_apart,9,414916
fall_asleep,10,414917
fall_away,8,414918
fall_back,8,414919
fall_behind,10,414920
fall_by_the_wayside,16,414921
fall_down,8,414922
fall_flat,8,414923
fall_for,7,414924
fall_from_grace,13,414925
fall_in,6,414926
fall_in_line,10,414927
fall_in_love,10,414928
fall_into,8,414929
fall_into_place,13,414930
fall_off,7,414931
fall_open,8,414932
fall_out,7,414933
fall_over,8,414934
fall_over_backwards,17,414935
fall_short,9,414936
fall_short_of,11,414937
fall_through,11,414938
fall_under,9,414939
fall_upon,8,414940
falsify,7,64838
falter,6,56544
familiarise,11,69790
familiarize,11,31950
famish,6,414941
fan,3,1746
fan_out,6,414942
fancify,7,414943
fancy,5,6823
fancy_up,7,414944
fantasise,9,290751
fantasize,9,77527
fantasy,7,1996
farce,5,31654
fare,4,8972
farm,4,1717
farm_out,7,414945
farrow,6,47995
fart,4,25975
fascinate,9,79233
fashion,7,1873
fast,4,852
fast_dye,7,414946
fasten,6,36307
fasten_on,8,414947
fat,3,1690
fate,4,7888
father,6,1692
fathom,6,33578
fatigue,7,10055
fatten,6,98633
fatten_out,9,414948
fatten_up,8,414949
fault,5,5045
favor,5,5455
favour,6,9808
fawn,4,30821
fax,3,628
faze,4,83219
fear,4,2824
feast,5,11317
feast_one's_eyes,14,414950
feather,7,12983
feather_one's_nest,16,414951
featherbed,10,99054
feature,7,1259
fecundate,9,414952
federalise,10,414953
federalize,10,320643
federate,8,109402
fee,3,1630
fee-tail,8,414954
feed,4,1293
feed_back,8,414955
feed_in,6,414956
feed_on,6,414957
feed_upon,8,414958
feel,4,873
feel_for,7,414959
feel_like,8,414960
feel_like_a_million,16,414961
feel_like_a_million_dollars,23,414962
feel_out,7,414963
feign,5,91169
feint,5,107762
felicitate,10,414964
fell,4,4538
fellate,7,414965
felt,4,2396
felt_up,6,414966
feminise,8,414967
feminize,8,329649
fence,5,8175
fence_in,7,414968
fend,4,40564
fend_for,7,414969
fend_off,7,414970
ferment,7,60296
ferret,6,20437
ferret_out,9,414971
ferry,5,6574
fertilise,9,217859
fertilize,9,69430
fess_up,6,414972
fester,6,65731
festinate,9,414973
festoon,7,114286
fetch,5,14104
fetch_up,7,414974
fete,4,46679
fetishize,9,414975
fetter,6,74728
fettle,6,257338
feud,4,32721
feudalize,9,414976
fib,3,43323
fibrillate,10,414977
fictionalise,12,414978
fictionalize,12,414979
fiddle,6,18731
fiddle_with,10,414980
fidget,6,106654
field,5,574
field-test,10,414981
fig_out,6,414982
fig_up,5,414983
fight,5,2575
fight_back,9,414984
fight_down,9,414985
fight_off,8,414986
figure,6,958
figure_out,9,414987
figure_skate,11,414988
filch,5,176519
file,4,281
file_away,8,414989
file_in,6,414990
file_out,7,414991
filet,5,37390
filiate,7,414992
filibuster,10,23418
filigree,8,39112
fill,4,2291
fill_again,9,414993
fill_in,6,414994
fill_out,7,414995
fill_the_bill,11,414996
fill_up,6,414997
fillet,6,32578
film,4,677
film-make,9,414998
film_over,8,414999
filter,6,1524
filter_out,9,415000
filtrate,8,86202
fin,3,9020
finagle,7,201767
finalise,8,58018
finalize,8,21231
finance,7,830
financier,9,43060
find,4,100
find_fault,9,415001
find_oneself,11,415002
find_out,7,415003
fine,4,1114
fine-tune,9,415004
finedraw,8,415005
finger,6,4908
finger-paint,12,415006
finger-spell,12,415007
fingerprint,11,16882
fingerspell,11,415008
finish,6,2674
finish_off,9,415009
finish_out,9,415010
finish_up,8,415011
fink,4,21921
fire,4,960
fire_up,6,415012
firebomb,8,191776
fireproof,9,57720
firm,4,1854
firm_up,6,415013
fish,4,1563
fishtail,8,115921
fissure,7,43429
fistfight,9,168400
fit,3,1931
fit_in,5,415014
fit_out,6,415015
fit_the_bill,10,415016
fix,3,2464
fix_up,5,415017
fixate,6,145295
fizz,4,43007
fizzle,6,72426
fizzle_out,9,415018
flabbergast,11,415019
flag,4,2413
flag_down,8,415020
flagellate,10,208976
flail,5,77417
flake,5,28959
flake_off,8,415021
flake_out,8,415022
flambe,6,188311
flame,5,6971
flame_up,7,415023
flank,5,27715
flap,4,14613
flap_down,8,415024
flare,5,16632
flare_out,8,415025
flare_up,7,415026
flash,5,1174
flash-freeze,12,415027
flash_back,9,415028
flat-hat,8,415029
flatten,7,40167
flatten_out,10,415030
flatter,7,35995
flaunt,6,66031
flavor,6,8705
flavour,7,18059
flaw,4,16176
flay,4,61885
fleck,5,41736
fledge,6,169466
flee,4,19158
fleece,6,8969
fleer,5,39392
fleet,5,6013
flense,6,415031
flesh,5,8205
flesh_out,8,415032
flex,4,9114
flick,5,16465
flicker,7,29664
flight,6,2061
flim-flam,9,415033
flinch,6,76457
fling,5,32886
fling_off,8,415034
flip,4,7356
flip-flop,9,415035
flip_one's_lid,12,415036
flip_one's_wig,12,415037
flip_out,7,415038
flip_over,8,415039
flirt,5,18579
flirt_with,9,415040
flit,4,68537
flitter,7,189583
float,5,6803
flocculate,10,415041
flock,5,15058
flog,4,62904
flood,5,4817
flood_in,7,415042
flood_out,8,415043
floodlight,10,82637
floor,5,1533
flop,4,14866
floss,5,26102
flounce,7,175640
flounder,8,35903
flour,5,9857
flourish,8,23713
flout,5,119708
flow,4,1767
flow_away,8,415044
flow_from,8,415045
flow_off,7,415046
flow_out,7,415047
flower,6,2395
flub,4,220019
fluctuate,9,35564
fluff,5,29630
fluff_up,7,415048
flummox,7,415049
flump,5,415050
flump_down,9,415051
flunk,5,113153
fluoresce,9,188676
fluoridate,10,415052
fluoridise,10,415053
fluoridize,10,415054
flurry,6,35156
flush,5,9330
flush_down,9,415055
flush_it,7,415056
fluster,7,301423
flute,5,11429
flutter,7,37891
flux,4,8630
fly,3,2806
fly-fish,8,415057
fly_blind,8,415058
fly_by,5,415059
fly_contact,10,415060
fly_high,7,415061
fly_in_the_face_of,14,415062
fly_in_the_teeth_of,15,415063
fly_off_the_handle,15,415064
fly_on,5,415065
fly_open,7,415066
fly_the_coop,10,415067
flyfish,7,415068
foal,4,37319
foam,4,6742
foam_at_the_mouth,14,415069
fob,3,19024
fob_off,6,415070
focalise,8,415071
focalize,8,415072
focus,5,1230
focus_on,7,415073
fodder,6,26440
fog,3,8103
fog_up,5,415074
foil,4,10816
foist,5,139527
foist_off,8,415075
fold,4,6423
fold_up,6,415076
foliate,7,206592
folk_dance,9,415077
follow,6,1164
follow_out,9,415078
follow_suit,10,415079
follow_through,13,415080
follow_up,8,415081
follow_up_on,10,415082
foment,6,108146
fondle,6,93814
fool,4,7585
fool_around,10,415083
fool_away,8,415084
foolproof,9,49320
foot,4,2008
foot_up,6,415085
footle,6,415086
footnote,8,11951
footslog,8,415087
forage,6,22123
foray,5,39511
foray_into,9,415088
forbear,7,90962
forbid,6,23833
force,5,1022
force-feed,10,415089
force-land,10,415090
force_back,9,415091
force_out,8,415092
ford,4,1951
forearm,7,30313
forebode,8,415093
forecast,8,2693
foreclose,9,74866
foredate,8,415094
foredoom,8,415095
forefend,8,415096
foregather,10,415097
forego,6,49931
foreground,10,20450
foreknow,8,415098
foreordain,10,415099
foresee,7,34955
foreshadow,10,121622
foreshorten,11,415100
foreshow,8,415101
forest,6,1879
forestall,9,75403
foreswear,9,415102
foretell,8,99650
forewarn,8,223879
forfeit,7,29516
forfend,7,332329
forgather,9,415103
forge,5,9768
forget,6,3063
forgive,7,12860
forgo,5,49362
fork,4,7405
fork_out,7,415104
fork_over,8,415105
fork_up,6,415106
form,4,368
form_bubbles,11,415107
formalise,9,109388
formalize,9,56378
format,6,709
formicate,9,415108
formularise,11,415109
formularize,11,415110
formulate,9,18236
fornicate,9,259121
forsake,7,47832
forswear,8,249199
fort,4,2341
fort_up,6,415111
fortify,7,57522
forward,7,1403
fossilise,9,415112
fossilize,9,415113
foster,6,4460
foul,4,9718
foul_out,7,415114
foul_up,6,415115
found,5,295
founder,7,5672
fowl,4,28918
fox,3,3222
foxhunt,7,415116
foxtrot,7,48922
fraction,8,7857
fractionate,11,327246
fracture,8,14595
fragment,8,10900
fragmentise,11,415117
fragmentize,11,415118
frame,5,1784
frame_in,7,415119
frame_up,7,415120
franchise,9,4965
frank,5,2537
frap,4,131721
fraternise,10,415121
fraternize,10,328696
fray,4,27707
frazzle,7,224515
freak,5,11745
freak_out,8,415122
freckle,7,115478
free,4,42
free-associate,14,415123
free-base,9,415124
freelance,9,8092
freeload,8,415125
freewheel,9,101641
freeze,6,9443
freeze-dry,10,415126
freeze_down,10,415127
freeze_off,9,415128
freeze_out,9,415129
freight,7,7015
french,6,993
french-fry,10,415130
frenchify,9,415131
frequent,8,5997
fresco,6,31284
freshen,7,68990
freshen_up,9,415132
fress,5,313490
fret,4,27090
fricassee,9,207982
frig_around,10,415133
fright,6,29576
frighten,8,43167
frighten_away,12,415134
frighten_off,11,415135
fringe,6,12180
frisk,5,78272
fritter,7,132897
fritter_away,11,415136
frivol,6,129771
frivol_away,10,415137
frizz,5,86273
frizzle,7,129653
frock,5,70021
frog,4,7293
frogmarch,9,415138
frolic,6,54297
front,5,794
frost,5,8985
frost_over,9,415139
froth,5,55515
froth_at_the_mouth,15,415140
frown,5,31300
frown_on,7,415141
frown_upon,9,415142
fructify,8,415143
fruit,5,3342
frustrate,9,49040
fry,3,10808
ftp,3,4060
fuck,4,2066
fuck_off,7,415144
fuck_up,6,415145
fuddle,6,270504
fudge,5,17688
fudge_together,13,415146
fuel,4,2063
fulfil,6,18875
fulfill,7,10494
full,4,196
fullback,8,63254
fulminate,9,261276
fumble,6,30892
fume,4,33857
fumigate,8,261087
function,8,853
fund,4,1200
fund-raise,10,415147
fund_raise,9,415148
fundraise,9,101612
funk,4,8260
funnel,6,25236
furbish,7,253620
furbish_up,9,415149
furcate,7,415150
furl,4,30540
furlough,8,75117
furnish,7,15083
furrow,6,47000
further,7,724
fuse,4,13828
fusillade,9,242529
fuss,4,20976
fustigate,9,415151
g.i.,4,415152
gab,3,30820
gabble,6,275657
gad,3,35757
gag,3,12429
gage,4,9799
gaggle,6,69609
gain,4,2491
gain_ground,10,415153
gain_vigor,9,415154
gainsay,7,214744
gall,4,21252
gallivant,9,415155
gallop,6,41877
galumph,7,415156
galvanise,9,152228
galvanize,9,90879
gamble,6,13068
gambol,6,172788
game,4,305
gang,4,4228
gang-rape,9,415157
gang_up,6,415158
gangrene,8,75926
gaol,4,61103
gap,3,4114
gape,4,75141
garage,6,4179
garb,4,35247
garbage_down,11,415159
garble,6,203360
garden,6,662
gargle,6,109857
garland,7,13374
garment,7,12675
garner,6,14608
garnish,7,31472
garnishee,9,121239
garotte,7,415160
garrison,8,16283
garrote,7,273856
garrotte,8,415161
garter,6,26221
gas,3,1119
gas_up,5,415162
gasconade,9,109264
gash,4,51566
gasify,6,415163
gasp,4,25392
gate,4,4069
gate-crash,10,415164
gather,6,7501
gather_in,8,415165
gather_up,8,415166
gauffer,7,415167
gauge,5,6201
gawk,4,45824
gawp,4,415168
gaze,4,16957
gazette,7,8599
gazump,6,415169
gear,4,1842
gear_up,6,415170
gee,3,15588
gel,3,6042
gelatinise,10,415171
gelatinize,10,415172
geld,4,29637
geminate,8,268738
general,7,191
generalise,10,97486
generalize,10,36928
generate,8,3965
gentle,6,8075
gentrify,8,415173
genuflect,9,205178
germinate,9,67452
gerrymander,11,191463
gestate,7,267080
gesticulate,11,415174
gesture,7,16533
get,3,77
get_a_line,8,415175
get_a_load,8,415176
get_a_look,8,415177
get_a_noseful,11,415178
get_a_whiff,9,415179
get_about,8,415180
get_across,9,415181
get_ahead,8,415182
get_along,8,415183
get_along_with,12,415184
get_around,9,415185
get_around_to,11,415186
get_at,5,415187
get_away,7,415188
get_back,7,415189
get_behind,9,415190
get_by,5,415191
get_cracking,11,415192
get_down,7,415193
get_dressed,10,415194
get_even,7,415195
get_going,8,415196
get_hitched_with,14,415197
get_hold,7,415198
get_hold_of,9,415199
get_in,5,415200
get_in_touch,10,415201
get_into,7,415202
get_it,5,415203
get_it_on,7,415204
get_laid,7,415205
get_married,10,415206
get_moving,9,415207
get_off,6,415208
get_off_the_ground,15,415209
get_on,5,415210
get_on_with,9,415211
get_one's_lumps,13,415212
get_onto,7,415213
get_out,6,415214
get_over,7,415215
get_rid_of,8,415216
get_rolling,10,415217
get_started,10,415218
get_stuck,8,415219
get_the_best,10,415220
get_the_better_of,14,415221
get_the_goods,11,415222
get_the_hang,10,415223
get_the_jump,10,415224
get_the_picture,13,415225
get_through,10,415226
get_to,5,415227
get_to_grips,10,415228
get_together,11,415229
get_under_one's_skin,17,415230
get_up,5,415231
get_used_to,9,415232
get_weaving,10,415233
get_well,7,415234
get_wind,7,415235
get_wise,7,415236
get_word,7,415237
get_worse,8,415238
geyser,6,51775
ghettoise,9,415239
ghettoize,9,415240
ghost,5,4692
ghostwrite,10,415241
gibber,6,177826
gibbet,6,128476
gibe,4,213898
gift,4,591
gift-wrap,9,415242
giggle,6,31534
gild,4,98099
gild_the_lily,11,415243
gimp,4,16589
gin,3,17785
ginger,6,10195
ginger_up,8,415244
gip,3,42454
gird,4,102581
girdle,6,35630
girth,5,39831
give,4,555
give-up_the_ghost,15,415245
give_a_damn,9,415246
give_a_hang,9,415247
give_a_hoot,9,415248
give_and_take,11,415249
give_away,8,415250
give_back,8,415251
give_birth,9,415252
give_care,8,415253
give_chase,9,415254
give_ear,7,415255
give_forth,9,415256
give_full_measure,15,415257
give_in,6,415258
give_it_a_try,10,415259
give_it_a_whirl,12,415260
give_it_the_deep_six,16,415261
give_notice,10,415262
give_off,7,415263
give_one's_best,13,415264
give_out,7,415265
give_rise,8,415266
give_suck,8,415267
give_thanks,10,415268
give_the_axe,10,415269
give_the_bounce,13,415270
give_the_eye,10,415271
give_the_gate,11,415272
give_the_glad_eye,14,415273
give_the_once_over,15,415274
give_the_sack,11,415275
give_tongue_to,12,415276
give_up,6,415277
give_vent,8,415278
give_voice,9,415279
give_way,7,415280
glaciate,8,415281
gladden,7,76220
glam_up,6,415282
glamorise,9,147158
glamorize,9,260403
glamour,7,13384
glamourise,10,415283
glamourize,10,415284
glance,6,4440
glance_over,10,415285
glare,5,20263
glass,5,1279
glass_in,7,415286
glass_over,9,415287
glaze,5,21336
glaze_over,9,415288
gleam,5,48023
glean,5,61462
glide,5,19114
glide-bomb,10,415289
glide_by,7,415290
glimmer,7,33648
glimpse,7,14766
glint,5,56223
glissade,8,415291
glisten,7,101627
glitter,7,14424
gloat,5,92581
globalise,9,154244
globalize,9,137672
globe-trot,10,415292
glom,4,176380
glorify,7,42209
glory,5,5031
gloss,5,12764
gloss_over,9,415293
glow,4,9651
glower,6,185507
glue,4,10882
glug,4,38329
glut,4,36306
gluttonise,10,415294
gluttonize,10,415295
glycerolise,11,415296
glycerolize,11,415297
gnarl,5,415298
gnash,5,133350
gnaw,4,102831
gnaw_at,6,415299
go_a_long_way,10,415300
go_about,7,415301
go_after,7,415302
go_against,9,415303
go_ahead,7,415304
go_all_out,8,415305
go_along,7,415306
go_around,8,415307
go_away,6,415308
go_back,6,415309
go_back_on,8,415310
go_bad,5,415311
go_ballistic,11,415312
go_by,4,415313
go_deep,6,415314
go_down,6,415315
go_down_on,8,415316
go_dutch,7,415317
go_far,5,415318
go_for,5,415319
go_for_broke,10,415320
go_forth,7,415321
go_forward,9,415322
go_home,6,415323
go_in,4,415324
go_into,6,415325
go_off,5,415326
go_off_at_half-cock,16,415327
go_off_half-cocked,16,415328
go_on,4,415329
go_out,5,415330
go_over,6,415331
go_past,6,415332
go_steady,8,415333
go_through,9,415334
go_through_the_motions,19,415335
go_through_with,13,415336
go_to,4,415337
go_to_bed,7,415338
go_to_pieces,10,415339
go_to_pot,7,415340
go_to_sleep,9,415341
go_to_the_dogs,11,415342
go_to_war,7,415343
go_under,7,415344
go_up,4,415345
go_with,6,415346
go_wrong,7,415347
goad,4,63896
gobble,6,51008
gobble_up,8,415348
goffer,6,415349
goggle,6,29148
gold-plate,10,415350
gold_plate,9,415351
goldbrick,9,415352
goldplate,9,415353
golf,4,908
gong,4,16914
goof,4,48377
goof-proof,10,415354
goofproof,9,415355
google,6,949
goose,5,12065
goose_step,9,415356
gore,4,8584
gorge,5,17801
gormandise,10,415357
gormandize,10,415358
gossip,6,9152
gouge,5,60356
gouge_out,8,415359
gourmandize,11,415360
govern,6,12982
gown,4,14156
grab,4,7552
grace,5,4043
gradate,7,415361
grade,5,1518
graduate,8,1965
graft,5,20197
grain,5,6063
grandstand,10,39663
grant,5,1732
granulate,9,189993
graph,5,4453
grapple,7,38502
grasp,5,13142
grass,5,5118
grass_over,9,415362
grate,5,33184
gratify,7,87051
grave,5,8065
gravel,6,13072
gravitate,9,67796
gray,4,3510
graze,5,47400
grease,6,13495
grease_one's_palms,16,415363
green,5,733
greet,5,18781
grey,4,3939
griddle,7,40333
grieve,6,31141
grill,5,6058
grimace,7,80887
grime,5,38879
grin,4,17170
grind,5,15427
grind_away,9,415364
grind_down,9,415365
grind_out,8,415366
grind_to_a_halt,12,415367
grip,4,7245
gripe,5,37595
grit,4,22757
grizzle,7,138465
groak,5,415368
groan,5,40741
groin,5,30265
grok,4,64307
groom,5,14900
groove,6,9571
grope,5,76139
grope_for,8,415369
gross,5,4253
gross_out,8,415370
grouch,6,86505
ground,6,1346
ground_out,9,415371
group,5,181
grouse,6,29819
grout,5,34535
grovel,6,116571
grow,4,2923
grow_over,8,415372
grow_up,6,415373
growl,5,41315
grub,4,22190
grub_out,7,415374
grub_up,6,415375
grubstake,9,415376
grudge,6,32033
