Word,Index
divert,1002498011
divert,1002316994
divest,1002319255
divest,1002390514
divest,1002318886
divest,1000177253
divide,1002473085
divide,1000643760
divide,1002627934
divide,1001560556
divide,1002035003
divide,1001559703
divine,1002112042
divine,1001317608
divorce,1002435427
divorce,1002496283
divulge,1000935783
divvy_up,1002299140
dizen,1000044971
dizzy,1000533408
do_a_job_on,1001567617
do_away_with,1000472642
do_by,1002519853
do_drugs,1001203078
do_good,1002295917
do_in,1001329983
do_it,1001429048
do_justice,1002142926
do_justice,1000593939
do_one's_best,1002569035
do_the_dishes,1001535954
do_the_honors,1002598699
do_up,1001286214
do_up,1000042809
do_well,1002729439
do_well_by,1002521773
do_work,1002415985
dock,1002089989
dock,1002318670
dock,1002220048
dock,1001558960
dock,1001308391
docket,1001010746
docket,1001010573
doctor,1000489366
doctor,1000080057
doctor,1000261534
doctor_up,1000489366
document,1001004342
document,1000668428
dodder,1001922796
dodge,1002100772
dodge,1002100948
dodge,1000811316
doff,1001593579
dog,1002005890
dogfight,1001651915
dogfight,1001095237
dogmatise,1000982940
dogmatise,1000965315
dogmatize,1000982940
dogmatize,1000965315
dogsled,1001943265
dole_out,1002299397
doll_up,1000042809
domesticate,1000303245
domesticate,1000302911
domesticate,1000302637
domesticise,1000302911
domesticize,1000302911
domicile,1002656647
domiciliate,1002656647
domiciliate,1002464596
dominate,1002650318
dominate,1002653015
dominate,1002545000
dominate,1002750155
dominate,1002701971
domineer,1001785576
don,1000050369
donate,1002267835
dong,1002185620
doodle,1001697219
doom,1000748465
doom,1000908688
doom,1000892376
dope,1001203444
dope,1000558099
dope,1000084799
dope_off,1000017275
dope_up,1000084799
dose,1000517664
dose,1000084491
doss,1000017667
doss_down,1000017667
dot,1002695724
dot,1001378910
dot,1001000339
dot,1000508994
dote,1002703452
dote,1001781380
double,1000247103
double,1001412177
double,1002067237
double,1001528293
double,1002305386
double,1001738383
double-check,1000665467
double-date,1002491678
double-glaze,1002340523
double-park,1001938835
double-space,1001007593
double-team,1001150926
double_back,1002008542
double_birdie,1001601558
double_bogey,1001601706
double_crochet,1001677032
double_cross,1002543478
double_dye,1000289076
double_over,1002067237
double_stitch,1001677032
double_tongue,1001738012
double_up,1002067237
double_up,1002300678
double_up,1001142049
doubt,1000689196
doubt,1000689424
douche,1000037912
douse,1002766453
douse,1002655322
douse,1001980234
douse,1001579924
douse,1000437046
douse,1000422259
douse,1000216642
dovetail,1002666368
dower,1002206050
down,1001204994
down,1001199565
down,1001105747
down,1001985293
down,1001242426
down,1000474948
downgrade,1000662401
download,1002238486
downplay,1000842804
downplay,1000514573
downsize,1002408915
downsize,1000587970
downsize,1000587808
dowse,1002655322
dowse,1001317800
dowse,1000422259
dowse,1000216642
doze,1000015296
doze_off,1000017275
draft,1001705493
draft,1001099911
draft,1001687477
drag,1001456044
drag,1001457421
drag,1002683607
drag,1002103822
drag,1002062680
drag,1001201647
drag,1002106067
drag,1001921838
drag,1001247256
drag,1000785736
drag,1000342412
drag_a_bunt,1001410951
drag_down,1001600017
drag_in,1002683607
drag_on,1002711288
drag_on,1000342412
drag_one's_feet,1002648322
drag_one's_heels,1002648322
drag_out,1002711288
drag_out,1000342412
drag_through_the_mud,1000849849
drag_up,1001027794
draggle,1000217118
dragoon,1002511830
dragoon,1002429380
drain,1002075385
drain,1001160320
drain,1000452603
drain,1000390309
drain_the_cup,1001178234
dramatise,1001705170
dramatise,1000990319
dramatise,1000958437
dramatize,1001705170
dramatize,1000990319
dramatize,1000958437
drape,1001545307
drape,1001545782
drape,1001619938
drape,1001615391
draught,1001687477
draw,1001450719
draw,1002298109
draw,1001585566
draw,1000732743
draw,1001999243
draw,1001694189
draw,1001858118
draw,1000989103
draw,1000677820
draw,1001764144
draw,1001201647
draw,1002092374
draw,1002316367
draw,1001080443
draw,1001646839
draw,1000557670
draw,1002102078
draw,1001694711
draw,1001647006
draw,1001245712
draw,1002747982
draw,1002634913
draw,1002489153
draw,1002107440
draw,1001541851
draw,1001507886
draw,1001362135
draw,1001245862
draw,1001214794
draw,1001117608
draw,1000477896
draw,1000431761
draw,1000328792
draw,1000197965
draw,1000143158
draw,1000096783
draw_a_bead_on,1001154093
draw_a_bead_on,1000707283
draw_a_blank,1000610654
draw_a_line,1000235237
draw_and_quarter,1002489153
draw_away,1002003720
draw_away,1001595695
draw_back,1001998474
draw_back,1001612677
draw_close,1001427599
draw_close,1002057865
draw_close,1001612857
draw_in,1001509215
draw_in,1001507886
draw_in,1002102736
draw_in,1002058627
draw_in,1002019236
draw_in,1001284745
draw_near,1002057865
draw_off,1001595695
draw_off,1002316367
draw_out,1000746762
draw_out,1000318689
draw_out,1001822505
draw_out,1001634074
draw_out,1001543481
draw_out,1001353852
draw_rein,1002447602
draw_the_line,1000235237
draw_together,1001609993
draw_up,1002453599
draw_up,1001986700
draw_up,1001867396
draw_up,1000708633
draw_up,1001867144
drawl,1000982208
dread,1001784021
dream,1001641175
dream,1002122725
dream_up,1001637684
dredge,1001264337
dredge,1001247256
dredge,1001247080
dredge_up,1001027794
drench,1002777522
drench,1001171869
drench,1000499244
drench,1000216642
dress,1000046251
dress,1000047662
dress,1001268833
dress,1000044528
dress,1000043414
dress,1000543889
dress,1002040495
dress,1001683328
dress,1001469172
dress,1001366887
dress,1001323662
dress,1001265377
dress,1000512717
dress,1000082467
dress,1000045370
dress,1000038562
dress_down,1000826456
dress_down,1000045077
dress_out,1000543889
dress_ship,1001683234
dress_up,1000043880
dress_up,1000294290
dress_up,1001674210
dress_up,1000051478
dress_up,1000044528
dribble,1002074802
dribble,1001614420
dribble,1001411414
dribble,1000102728
drift,1001906776
drift,1001929647
drift,1001885173
drift,1002668899
drift,1002623391
drift,1001907211
drift,1001878868
drift,1001579610
drift,1000573579
drift,1000572467
drift_apart,1001827992
drift_away,1001827992
drift_off,1000017275
drill,1001445640
drill,1000605376
drill,1000607488
drill,1000607730
drill,1000605489
drill_in,1000607866
drink,1001172332
drink,1001173463
drink,1001177764
drink,1000739010
drink,1001174572
drink_down,1001204994
drink_in,1000739010
drink_up,1001178234
drip,1002075070
drip,1001614420
drip-dry,1000219742
drive,1001934845
drive,1001934070
drive,1002060895
drive,1001519166
drive,1002511007
drive,1001508789
drive,1001649842
drive,1001514891
drive,1001512216
drive,1002412046
drive,1001028984
drive,1002748107
drive,1002413411
drive,1002061580
drive,1001943412
drive,1001934453
drive,1001410558
drive,1001410376
drive,1001313624
drive,1001184038
drive,1001145082
drive,1001144916
drive_around,1002061973
drive_around,1002424366
drive_away,1002006752
drive_back,1001133623
drive_home,1002363326
drive_home,1001016371
drive_in,1001116045
drive_in,1001984314
drive_in,1001355699
drive_off,1002006752
drive_out,1002006752
drive_out,1002060390
drive_out,1000577305
drive_up,1001854102
drivel,1000102728
drizzle,1002763433
drizzle,1001378747
drone,1002192888
drone,1000946820
drone_on,1000946820
drool,1001831367
drool,1000102728
drool_over,1001831687
droop,1001989538
droop,1002723576
droop,1000470550
drop,1001981715
drop,1001980855
drop,1000433636
drop,1001989937
drop,1002409062
drop,1000943477
drop,1000363763
drop,1001492094
drop,1001260866
drop,1001102419
drop,1002271905
drop,1000394236
drop,1002723347
drop,1002471362
drop,1001614420
drop,1001516062
drop,1001203299
drop,1000617306
drop,1000616690
drop,1000549696
drop,1000148161
drop,1000092045
drop,1000057478
drop-kick,1001374691
drop-kick,1001373508
drop_a_line,1001009072
drop_anchor,1001307376
drop_away,1000204753
drop_back,1001837450
drop_back,1002062680
drop_behind,1002062680
drop_by,1002494290
drop_by_the_wayside,1001085437
drop_dead,1000359085
drop_down,1001989937
drop_in,1002494290
drop_like_flies,1000030846
drop_off,1000152707
drop_off,1000017275
drop_off,1001492094
drop_off,1001116231
drop_off,1000204753
drop_one's_serve,1001159172
drop_open,1001986267
drop_out,1001085437
drop_out,1002388316
drop_out,1002388080
drop_the_ball,1002572142
dropforge,1001679562
dropkick,1001374691
dropkick,1001373508
drown,1001341976
drown,1000473463
drown,1000361154
drown,1000479991
drown,1002761786
drown,1002110088
drown_out,1002176978
drowse,1000015296
drowse,1000016373
drowse_off,1000017275
drub,1001415566
drudge,1002424873
drug,1000084491
drug,1001203078
drum,1002179274
drum,1001736413
drum,1000607178
drum_out,1002406951
drum_up,1001388297
dry,1000218901
dry,1000219829
dry-dock,1001308599
dry-nurse,1001189377
dry-rot,1000211427
dry-wall,1001658764
dry_clean,1001537905
dry_out,1000219829
dry_out,1002777714
dry_out,1000218901
dry_up,1000211534
dry_up,1000243091
drydock,1001308599
dub,1001030649
dub,1000962594
dub,1002404327
duck,1001869189
duck,1001971799
duck,1001980234
duck,1000811316
duel,1001124374
dulcify,1002199916
dulcorate,1002199916
dull,1001248885
dull,1000392673
dull,1002195757
dull,1002119756
dull,1001249008
dull,1000539279
dull,1000392374
dumbfound,1000624056
dummy,1001626693
dummy_up,1001626693
dummy_up,1001042933
dump,1002229986
dump,1002229727
dump,1002355874
dump,1001981559
dump,1001981094
dump,1001415000
dun,1001806967
dun,1000846823
dun,1000529195
dun,1000312947
dung,1000503704
dung,1000074206
dunk,1001579924
dunk,1001600583
dunk,1001194845
dupe,1000856586
duplex,1000587234
duplicate,1001738383
duplicate,1002665436
duplicate,1001739189
duplicate,1000247103
dusk,1000313357
dust,1001246915
dust,1001254780
dust,1001615564
dust,1001378910
dwarf,1002702148
dwarf,1002458045
dwell,1000706015
dwell,1002659476
dwell,1002655932
dwell,1002761648
dwell,1000961399
dwell_on,1002646310
dwindle,1000268567
dwindle_away,1000268567
dwindle_down,1000268567
dye,1000283850
dyke,1001590739
dynamise,1000552917
dynamise,1000552795
dynamite,1000308201
dynamize,1000552917
dynamize,1000552795
e-mail,1001034323
eagle,1001601558
eagle,1001115559
earmark,1000726112
earn,1002294200
earn,1002295101
earth,1002151420
earth,1001295330
earth_up,1001480518
ease,1001838155
ease,1000082061
ease,1000519475
ease,1001819152
ease_off,1000156293
ease_off,1000156084
ease_up,1001852407
ease_up,1000156293
ease_up,1000156084
eat,1001170802
eat,1001168667
eat,1001182162
eat,1001770125
eat,1001159815
eat,1000275082
eat_at,1000276052
eat_away,1000275523
eat_away,1000275432
eat_in,1001169871
eat_into,1001777746
eat_on,1001770125
eat_out,1001169974
eat_up,1001199335
eat_up,1001159815
eat_up,1001585330
eavesdrop,1002194160
ebb,1001907928
ebb,1001130064
ebb,1000571984
ebb_away,1001907928
ebb_down,1001907928
ebb_off,1001907928
ebb_out,1001907928
ebonise,1000287093
ebonize,1000287093
echo,1000959711
echo,1002188233
echo,1002681269
eclipse,1002750155
eclipse,1002162770
economise,1002362227
economise,1002273988
economize,1002273988
economize,1002362227
eddy,1002051599
edge,1002076429
edge,1002366599
edge,1001469607
edge,1001249407
edge_in,1002021789
edge_up,1002021789
edify,1000993417
edit,1000200761
edit,1000970070
edit,1000202086
edit,1000201227
edit_out,1000202086
editorialise,1001029933
editorialize,1001029933
educate,1002392628
educate,1000604693
educate,1002393545
educe,1001634074
educe,1000252501
edulcorate,1002199916
eff,1001429048
efface,1000312120
efface,1001804771
efface,1001551500
effect,1001646466
effect,1002566682
effectuate,1001646466
effeminise,1000567399
effeminize,1000567399
effervesce,1000520443
effloresce,1000295284
effloresce,1000444625
effloresce,1000256158
effuse,1002073716
effuse,1000547160
effuse,1000292048
egest,1000072742
egg,1001510900
egg,1001264055
egg_on,1001233274
egotrip,1002377252
egress,1000530070
ejaculate,1000983976
ejaculate,1000054724
eject,1001471205
eject,1000104622
eject,1002081246
eject,1001378302
eke_out,1002347576
eke_out,1002622289
eke_out,1002244779
eke_out,1002244628
elaborate,1000957633
elaborate,1001628380
elaborate,1000401789
elaborate,1000252349
elapse,1002076777
elate,1001815703
elbow,1001877935
elbow,1001242058
elect,1002405902
elect,1000678783
electioneer,1002419603
electrify,1001834740
electrify,1000507121
electrify,1000506883
electrocute,1002490724
electrocute,1002490546
electroplate,1001398436
elegise,1001707185
elegize,1001707185
elevate,1002402779
elevate,1001978076
elevate,1000545629
elicit,1001763170
elicit,1001634074
elicit,1000730788
elide,1000617112
eliminate,1000472642
eliminate,1002635337
eliminate,1000471632
eliminate,1000687320
eliminate,1000072742
eliminate,1001105250
eliminate,1000576638
elocute,1000771225
elongate,1000319617
elope,1002078114
elucidate,1000941888
elucidate,1000622730
elude,1002078305
elude,1002729107
elude,1000811316
elute,1001273027
emaciate,1000390077
emaciate,1000389909
email,1001034323
emanate,1000547272
emanate,1000004605
emancipate,1002503049
emancipate,1002502147
emasculate,1000543033
emasculate,1000060604
embalm,1002231763
embank,1002717250
embargo,1002499525
embargo,1002458189
embark,1001983476
embark,1000348906
embark,1002378427
embark_on,1001654152
embarrass,1001796126
embarrass,1002563025
embattle,1002371744
embattle,1001762024
embed,1001531609
embed,1001091834
embellish,1000958437
embellish,1002754802
embellish,1001679858
embellish,1000293903
embezzle,1002297496
embitter,1001777456
emblazon,1001700543
emblazon,1001688075
embody,1002704285
embody,1002703567
embody,1002746227
embolden,1001821905
emboss,1001534053
embower,1001392864
embrace,1002635874
embrace,1001427110
embrace,1000603217
embrangle,1000403738
embrittle,1000506701
embrocate,1000085379
embroider,1001671502
embroider,1000958437
embroil,1002683607
embrown,1000312762
embrown,1000286465
emcee,1002598553
emend,1000208319
emerge,1000424924
emerge,1000530070
emerge,1000427534
emerge,1001994708
emerge,1002631097
emigrate,1000417060
emit,1000105087
emit,1002773266
emit,1000985856
emote,1001776727
empale,1001446945
empanel,1002478126
empanel,1000627600
empathise,1000595453
empathize,1000595453
emphasise,1001016618
emphasise,1001015376
emphasize,1001015376
emphasize,1001016618
emplace,1001499482
emplace,1001499269
emplane,1002022117
employ,1001161188
employ,1002414542
empower,1002479404
empower,1002479662
empty,1000450647
empty,1000449635
empty,1002080923
empty,1001490942
empty,1000073096
empurple,1000285848
emulate,1002681512
emulate,1002681081
emulate,1001124831
emulsify,1000501915
emulsify,1000501719
enable,1000513958
enact,1002432763
enact,1001726324
enamel,1001685618
enamor,1001810472
enamour,1001810472
encamp,1002660091
encapsulate,1001590905
encapsulate,1000245302
encase,1001488938
enchain,1001291064
enchant,1001821281
enchant,1001810472
enchant,1000779033
encipher,1000996121
encircle,1001525496
encircle,1001305514
enclose,1001583316
enclose,1002716988
enclose,1001589983
enclose,1000187671
enclothe,1000047662
encode,1000995937
encompass,1002635874
encore,1000756358
encounter,1002026953
encounter,1002253273
encounter,1002736201
encounter,1002745355
